"Date and Time Run 1","Time (s) Run 1","X Magnetic Field Strength (G) Run 1","Y Magnetic Field Strength (G) Run 1","Z Magnetic Field Strength (G) Run 1","|Resultant| Magnetic Field Strength (G) Run 1","Date and Time Run 2","Time (s) Run 2","X Magnetic Field Strength (G) Run 2","Y Magnetic Field Strength (G) Run 2","Z Magnetic Field Strength (G) Run 2","|Resultant| Magnetic Field Strength (G) Run 2","Date and Time Run 3","Time (s) Run 3","X Magnetic Field Strength (G) Run 3","Y Magnetic Field Strength (G) Run 3","Z Magnetic Field Strength (G) Run 3","|Resultant| Magnetic Field Strength (G) Run 3"
03/10/2025 03:55:38 pm,9.300,-0.0885,-0.308,-0.0615,0.326,03/10/2025 04:33:41 pm,9.300,-0.0780,-0.309,-0.0465,0.322,03/10/2025 04:39:21 pm,9.300,-0.114,-0.360,0.0315,0.379
03/10/2025 03:55:38 pm,9.400,-0.0870,-0.303,-0.0555,0.320,03/10/2025 04:33:41 pm,9.400,-0.0825,-0.306,-0.0480,0.321,03/10/2025 04:39:21 pm,9.400,-0.113,-0.356,0.0285,0.374
03/10/2025 03:55:38 pm,9.500,-0.0870,-0.308,-0.0540,0.324,03/10/2025 04:33:41 pm,9.500,-0.0825,-0.309,-0.0435,0.323,03/10/2025 04:39:21 pm,9.500,-0.108,-0.363,0.0315,0.380
03/10/2025 03:55:38 pm,9.600,-0.0870,-0.311,-0.0510,0.326,03/10/2025 04:33:41 pm,9.600,-0.0810,-0.311,-0.0480,0.324,03/10/2025 04:39:21 pm,9.600,-0.114,-0.362,0.0315,0.380
03/10/2025 03:55:38 pm,9.700,-0.0870,-0.306,-0.0570,0.323,03/10/2025 04:33:41 pm,9.700,-0.0810,-0.311,-0.0450,0.324,03/10/2025 04:39:21 pm,9.700,-0.110,-0.363,0.0330,0.381
03/10/2025 03:55:38 pm,9.800,-0.0855,-0.309,-0.0585,0.326,03/10/2025 04:33:41 pm,9.800,-0.0840,-0.311,-0.0465,0.325,03/10/2025 04:39:21 pm,9.800,-0.113,-0.360,0.0285,0.378
03/10/2025 03:55:38 pm,9.900,-0.0855,-0.308,-0.0555,0.324,03/10/2025 04:33:41 pm,9.900,-0.0810,-0.312,-0.0495,0.326,03/10/2025 04:39:21 pm,9.900,-0.113,-0.366,0.0330,0.384
03/10/2025 03:55:39 pm,10.000,-0.0840,-0.305,-0.0555,0.321,03/10/2025 04:33:42 pm,10.000,-0.0795,-0.308,-0.0480,0.321,03/10/2025 04:39:22 pm,10.000,-0.111,-0.360,0.0315,0.378
03/10/2025 03:55:39 pm,10.100,-0.0885,-0.309,-0.0570,0.326,03/10/2025 04:33:42 pm,10.100,-0.0810,-0.308,-0.0420,0.321,03/10/2025 04:39:22 pm,10.100,-0.110,-0.363,0.0315,0.380
03/10/2025 03:55:39 pm,10.200,-0.0870,-0.306,-0.0525,0.322,03/10/2025 04:33:42 pm,10.200,-0.0795,-0.311,-0.0480,0.324,03/10/2025 04:39:22 pm,10.200,-0.108,-0.360,0.0270,0.377
03/10/2025 03:55:39 pm,10.300,-0.0915,-0.305,-0.0645,0.324,03/10/2025 04:33:42 pm,10.300,-0.0855,-0.309,-0.0465,0.324,03/10/2025 04:39:22 pm,10.300,-0.116,-0.362,0.0285,0.381
03/10/2025 03:55:39 pm,10.400,-0.0855,-0.308,-0.0555,0.324,03/10/2025 04:33:42 pm,10.400,-0.0840,-0.311,-0.0450,0.325,03/10/2025 04:39:22 pm,10.400,-0.111,-0.363,0.0315,0.381
03/10/2025 03:55:39 pm,10.500,-0.0855,-0.311,-0.0570,0.327,03/10/2025 04:33:42 pm,10.500,-0.0765,-0.311,-0.0450,0.323,03/10/2025 04:39:22 pm,10.500,-0.113,-0.362,0.0315,0.380
03/10/2025 03:55:39 pm,10.600,-0.0855,-0.305,-0.0570,0.321,03/10/2025 04:33:42 pm,10.600,-0.0795,-0.306,-0.0450,0.319,03/10/2025 04:39:22 pm,10.600,-0.116,-0.362,0.0300,0.381
03/10/2025 03:55:39 pm,10.700,-0.0870,-0.308,-0.0570,0.325,03/10/2025 04:33:42 pm,10.700,-0.0765,-0.312,-0.0465,0.325,03/10/2025 04:39:22 pm,10.700,-0.113,-0.362,0.0315,0.380
03/10/2025 03:55:39 pm,10.800,-0.0885,-0.306,-0.0570,0.324,03/10/2025 04:33:42 pm,10.800,-0.0810,-0.309,-0.0450,0.323,03/10/2025 04:39:22 pm,10.800,-0.111,-0.362,0.0270,0.379
03/10/2025 03:55:39 pm,10.900,-0.0870,-0.309,-0.0555,0.326,03/10/2025 04:33:42 pm,10.900,-0.0795,-0.312,-0.0450,0.325,03/10/2025 04:39:22 pm,10.900,-0.116,-0.360,0.0300,0.379
03/10/2025 03:55:40 pm,11.000,-0.0885,-0.309,-0.0570,0.326,03/10/2025 04:33:43 pm,11.000,-0.0810,-0.311,-0.0450,0.324,03/10/2025 04:39:23 pm,11.000,-0.114,-0.363,0.0330,0.382
03/10/2025 03:55:40 pm,11.100,-0.0855,-0.306,-0.0600,0.323,03/10/2025 04:33:43 pm,11.100,-0.0825,-0.309,-0.0465,0.323,03/10/2025 04:39:23 pm,11.100,-0.117,-0.360,0.0315,0.380
03/10/2025 03:55:40 pm,11.200,-0.0840,-0.314,-0.0585,0.330,03/10/2025 04:33:43 pm,11.200,-0.0795,-0.311,-0.0450,0.324,03/10/2025 04:39:23 pm,11.200,-0.113,-0.362,0.0300,0.380
03/10/2025 03:55:40 pm,11.300,-0.0870,-0.309,-0.0555,0.326,03/10/2025 04:33:43 pm,11.300,-0.0795,-0.309,-0.0465,0.322,03/10/2025 04:39:23 pm,11.300,-0.108,-0.360,0.0300,0.377
03/10/2025 03:55:40 pm,11.400,-0.0840,-0.308,-0.0570,0.324,03/10/2025 04:33:43 pm,11.400,-0.0780,-0.306,-0.0480,0.319,03/10/2025 04:39:23 pm,11.400,-0.113,-0.365,0.0330,0.383
03/10/2025 03:55:40 pm,11.500,-0.0870,-0.311,-0.0540,0.327,03/10/2025 04:33:43 pm,11.500,-0.0810,-0.308,-0.0465,0.321,03/10/2025 04:39:23 pm,11.500,-0.116,-0.363,0.0270,0.382
03/10/2025 03:55:40 pm,11.600,-0.0870,-0.306,-0.0525,0.322,03/10/2025 04:33:43 pm,11.600,-0.0795,-0.311,-0.0495,0.324,03/10/2025 04:39:23 pm,11.600,-0.113,-0.365,0.0330,0.383
03/10/2025 03:55:40 pm,11.700,-0.0900,-0.309,-0.0540,0.326,03/10/2025 04:33:43 pm,11.700,-0.0840,-0.312,-0.0435,0.326,03/10/2025 04:39:23 pm,11.700,-0.111,-0.359,0.0300,0.376
03/10/2025 03:55:40 pm,11.800,-0.0885,-0.311,-0.0585,0.328,03/10/2025 04:33:43 pm,11.800,-0.0810,-0.317,-0.0450,0.330,03/10/2025 04:39:23 pm,11.800,-0.110,-0.362,0.0315,0.379
03/10/2025 03:55:40 pm,11.900,-0.0825,-0.305,-0.0525,0.320,03/10/2025 04:33:43 pm,11.900,-0.0825,-0.306,-0.0450,0.320,03/10/2025 04:39:23 pm,11.900,-0.111,-0.359,0.0300,0.376
03/10/2025 03:55:41 pm,12.000,-0.0885,-0.306,-0.0540,0.323,03/10/2025 04:33:44 pm,12.000,-0.0780,-0.312,-0.0450,0.325,03/10/2025 04:39:24 pm,12.000,-0.113,-0.362,0.0345,0.380
03/10/2025 03:55:41 pm,12.100,-0.0870,-0.309,-0.0525,0.325,03/10/2025 04:33:44 pm,12.100,-0.0855,-0.312,-0.0480,0.327,03/10/2025 04:39:24 pm,12.100,-0.114,-0.359,0.0285,0.377
03/10/2025 03:55:41 pm,12.200,-0.0840,-0.308,-0.0525,0.323,03/10/2025 04:33:44 pm,12.200,-0.0810,-0.308,-0.0435,0.321,03/10/2025 04:39:24 pm,12.200,-0.105,-0.360,0.0270,0.376
03/10/2025 03:55:41 pm,12.300,-0.0870,-0.311,-0.0525,0.327,03/10/2025 04:33:44 pm,12.300,-0.0810,-0.312,-0.0405,0.325,03/10/2025 04:39:24 pm,12.300,-0.111,-0.363,0.0285,0.381
03/10/2025 03:55:41 pm,12.400,-0.0885,-0.303,-0.0555,0.321,03/10/2025 04:33:44 pm,12.400,-0.0825,-0.311,-0.0495,0.325,03/10/2025 04:39:24 pm,12.400,-0.113,-0.362,0.0300,0.380
03/10/2025 03:55:41 pm,12.500,-0.0810,-0.311,-0.0555,0.326,03/10/2025 04:33:44 pm,12.500,-0.0855,-0.306,-0.0480,0.321,03/10/2025 04:39:24 pm,12.500,-0.113,-0.360,0.0345,0.379
03/10/2025 03:55:41 pm,12.600,-0.0855,-0.312,-0.0555,0.328,03/10/2025 04:33:44 pm,12.600,-0.0810,-0.315,-0.0435,0.328,03/10/2025 04:39:24 pm,12.600,-0.110,-0.369,0.0300,0.386
03/10/2025 03:55:41 pm,12.700,-0.0840,-0.309,-0.0630,0.326,03/10/2025 04:33:44 pm,12.700,-0.0825,-0.308,-0.0450,0.322,03/10/2025 04:39:24 pm,12.700,-0.113,-0.362,0.0255,0.379
03/10/2025 03:55:41 pm,12.800,-0.0885,-0.308,-0.0540,0.325,03/10/2025 04:33:44 pm,12.800,-0.0840,-0.312,-0.0480,0.327,03/10/2025 04:39:24 pm,12.800,-0.116,-0.362,0.0315,0.381
03/10/2025 03:55:41 pm,12.900,-0.0870,-0.303,-0.0600,0.321,03/10/2025 04:33:44 pm,12.900,-0.0735,-0.309,-0.0450,0.321,03/10/2025 04:39:24 pm,12.900,-0.113,-0.363,0.0345,0.382
03/10/2025 03:55:42 pm,13.000,-0.0870,-0.306,-0.0600,0.324,03/10/2025 04:33:45 pm,13.000,-0.0780,-0.309,-0.0465,0.322,03/10/2025 04:39:25 pm,13.000,-0.110,-0.365,0.0270,0.382
03/10/2025 03:55:42 pm,13.100,-0.0885,-0.309,-0.0585,0.327,03/10/2025 04:33:45 pm,13.100,-0.0795,-0.311,-0.0465,0.324,03/10/2025 04:39:25 pm,13.100,-0.113,-0.365,0.0360,0.383
03/10/2025 03:55:42 pm,13.200,-0.0855,-0.306,-0.0540,0.322,03/10/2025 04:33:45 pm,13.200,-0.0870,-0.314,-0.0450,0.328,03/10/2025 04:39:25 pm,13.200,-0.113,-0.362,0.0300,0.380
03/10/2025 03:55:42 pm,13.300,-0.0840,-0.308,-0.0570,0.324,03/10/2025 04:33:45 pm,13.300,-0.0825,-0.312,-0.0405,0.325,03/10/2025 04:39:25 pm,13.300,-0.117,-0.360,0.0255,0.379
03/10/2025 03:55:42 pm,13.400,-0.0870,-0.311,-0.0600,0.328,03/10/2025 04:33:45 pm,13.400,-0.0825,-0.314,-0.0465,0.327,03/10/2025 04:39:25 pm,13.400,-0.108,-0.362,0.0300,0.378
03/10/2025 03:55:42 pm,13.500,-0.0840,-0.305,-0.0555,0.321,03/10/2025 04:33:45 pm,13.500,-0.0780,-0.312,-0.0420,0.324,03/10/2025 04:39:25 pm,13.500,-0.114,-0.365,0.0315,0.383
03/10/2025 03:55:42 pm,13.600,-0.0885,-0.308,-0.0585,0.325,03/10/2025 04:33:45 pm,13.600,-0.0795,-0.312,-0.0435,0.325,03/10/2025 04:39:25 pm,13.600,-0.105,-0.363,0.0270,0.379
03/10/2025 03:55:42 pm,13.700,-0.0870,-0.306,-0.0570,0.323,03/10/2025 04:33:45 pm,13.700,-0.0795,-0.311,-0.0510,0.325,03/10/2025 04:39:25 pm,13.700,-0.114,-0.363,0.0300,0.382
03/10/2025 03:55:42 pm,13.800,-0.0930,-0.306,-0.0555,0.325,03/10/2025 04:33:45 pm,13.800,-0.0750,-0.311,-0.0435,0.322,03/10/2025 04:39:25 pm,13.800,-0.113,-0.368,0.0315,0.386
03/10/2025 03:55:42 pm,13.900,-0.0885,-0.308,-0.0570,0.325,03/10/2025 04:33:45 pm,13.900,-0.0780,-0.311,-0.0405,0.323,03/10/2025 04:39:25 pm,13.900,-0.114,-0.365,0.0270,0.383
03/10/2025 03:55:43 pm,14.000,-0.0885,-0.305,-0.0570,0.322,03/10/2025 04:33:46 pm,14.000,-0.0765,-0.311,-0.0420,0.323,03/10/2025 04:39:26 pm,14.000,-0.113,-0.365,0.0315,0.383
03/10/2025 03:55:43 pm,14.100,-0.0900,-0.303,-0.0495,0.320,03/10/2025 04:33:46 pm,14.100,-0.0825,-0.311,-0.0450,0.324,03/10/2025 04:39:26 pm,14.100,-0.116,-0.365,0.0315,0.384
03/10/2025 03:55:43 pm,14.200,-0.0885,-0.300,-0.0510,0.317,03/10/2025 04:33:46 pm,14.200,-0.0780,-0.308,-0.0465,0.321,03/10/2025 04:39:26 pm,14.200,-0.111,-0.368,0.0285,0.385
03/10/2025 03:55:43 pm,14.300,-0.0915,-0.303,-0.0570,0.322,03/10/2025 04:33:46 pm,14.300,-0.0765,-0.311,-0.0480,0.323,03/10/2025 04:39:26 pm,14.300,-0.111,-0.362,0.0300,0.379
03/10/2025 03:55:43 pm,14.400,-0.0840,-0.305,-0.0540,0.320,03/10/2025 04:33:46 pm,14.400,-0.0765,-0.314,-0.0465,0.326,03/10/2025 04:39:26 pm,14.400,-0.116,-0.366,0.0285,0.385
03/10/2025 03:55:43 pm,14.500,-0.0930,-0.305,-0.0525,0.323,03/10/2025 04:33:46 pm,14.500,-0.0840,-0.308,-0.0450,0.322,03/10/2025 04:39:26 pm,14.500,-0.111,-0.368,0.0270,0.385
03/10/2025 03:55:43 pm,14.600,-0.0900,-0.305,-0.0570,0.323,03/10/2025 04:33:46 pm,14.600,-0.0780,-0.312,-0.0450,0.325,03/10/2025 04:39:26 pm,14.600,-0.114,-0.366,0.0315,0.385
03/10/2025 03:55:43 pm,14.700,-0.0885,-0.305,-0.0585,0.322,03/10/2025 04:33:46 pm,14.700,-0.0765,-0.308,-0.0420,0.320,03/10/2025 04:39:26 pm,14.700,-0.116,-0.368,0.0285,0.386
03/10/2025 03:55:43 pm,14.800,-0.0885,-0.308,-0.0570,0.325,03/10/2025 04:33:46 pm,14.800,-0.0825,-0.311,-0.0450,0.324,03/10/2025 04:39:26 pm,14.800,-0.108,-0.365,0.0270,0.381
03/10/2025 03:55:43 pm,14.900,-0.0885,-0.303,-0.0510,0.320,03/10/2025 04:33:46 pm,14.900,-0.0825,-0.312,-0.0465,0.326,03/10/2025 04:39:26 pm,14.900,-0.111,-0.362,0.0300,0.379
03/10/2025 03:55:44 pm,15.000,-0.0885,-0.306,-0.0555,0.323,03/10/2025 04:33:47 pm,15.000,-0.0825,-0.308,-0.0435,0.321,03/10/2025 04:39:27 pm,15.000,-0.111,-0.369,0.0300,0.386
03/10/2025 03:55:44 pm,15.100,-0.0870,-0.305,-0.0600,0.322,03/10/2025 04:33:47 pm,15.100,-0.0810,-0.309,-0.0435,0.322,03/10/2025 04:39:27 pm,15.100,-0.111,-0.365,0.0300,0.382
03/10/2025 03:55:44 pm,15.200,-0.0855,-0.302,-0.0525,0.318,03/10/2025 04:33:47 pm,15.200,-0.0810,-0.309,-0.0465,0.323,03/10/2025 04:39:27 pm,15.200,-0.111,-0.365,0.0240,0.382
03/10/2025 03:55:44 pm,15.300,-0.0900,-0.303,-0.0585,0.321,03/10/2025 04:33:47 pm,15.300,-0.0825,-0.308,-0.0435,0.321,03/10/2025 04:39:27 pm,15.300,-0.114,-0.360,0.0315,0.379
03/10/2025 03:55:44 pm,15.400,-0.0900,-0.303,-0.0555,0.321,03/10/2025 04:33:47 pm,15.400,-0.0765,-0.309,-0.0465,0.322,03/10/2025 04:39:27 pm,15.400,-0.111,-0.369,0.0300,0.386
03/10/2025 03:55:44 pm,15.500,-0.0855,-0.306,-0.0570,0.323,03/10/2025 04:33:47 pm,15.500,-0.0825,-0.309,-0.0450,0.323,03/10/2025 04:39:27 pm,15.500,-0.113,-0.365,0.0300,0.383
03/10/2025 03:55:44 pm,15.600,-0.0915,-0.306,-0.0540,0.324,03/10/2025 04:33:47 pm,15.600,-0.0795,-0.309,-0.0450,0.322,03/10/2025 04:39:27 pm,15.600,-0.110,-0.368,0.0360,0.385
03/10/2025 03:55:44 pm,15.700,-0.0945,-0.303,-0.0570,0.322,03/10/2025 04:33:47 pm,15.700,-0.0810,-0.311,-0.0450,0.324,03/10/2025 04:39:27 pm,15.700,-0.110,-0.362,0.0315,0.379
03/10/2025 03:55:44 pm,15.800,-0.0870,-0.300,-0.0570,0.318,03/10/2025 04:33:47 pm,15.800,-0.0780,-0.305,-0.0435,0.317,03/10/2025 04:39:27 pm,15.800,-0.113,-0.366,0.0330,0.384
03/10/2025 03:55:44 pm,15.900,-0.0855,-0.303,-0.0570,0.320,03/10/2025 04:33:47 pm,15.900,-0.0825,-0.308,-0.0435,0.321,03/10/2025 04:39:27 pm,15.900,-0.114,-0.363,0.0330,0.382
03/10/2025 03:55:45 pm,16.000,-0.0930,-0.308,-0.0525,0.326,03/10/2025 04:33:48 pm,16.000,-0.0825,-0.306,-0.0465,0.320,03/10/2025 04:39:28 pm,16.000,-0.114,-0.365,0.0330,0.383
03/10/2025 03:55:45 pm,16.100,-0.0855,-0.309,-0.0540,0.325,03/10/2025 04:33:48 pm,16.100,-0.0825,-0.309,-0.0405,0.322,03/10/2025 04:39:28 pm,16.100,-0.113,-0.365,0.0375,0.383
03/10/2025 03:55:45 pm,16.200,-0.0915,-0.299,-0.0525,0.317,03/10/2025 04:33:48 pm,16.200,-0.0825,-0.311,-0.0450,0.324,03/10/2025 04:39:28 pm,16.200,-0.113,-0.369,0.0315,0.387
03/10/2025 03:55:45 pm,16.300,-0.0870,-0.308,-0.0540,0.324,03/10/2025 04:33:48 pm,16.300,-0.0795,-0.314,-0.0465,0.327,03/10/2025 04:39:28 pm,16.300,-0.110,-0.363,0.0300,0.380
03/10/2025 03:55:45 pm,16.400,-0.0915,-0.305,-0.0540,0.323,03/10/2025 04:33:48 pm,16.400,-0.0765,-0.311,-0.0465,0.323,03/10/2025 04:39:28 pm,16.400,-0.113,-0.363,0.0255,0.381
03/10/2025 03:55:45 pm,16.500,-0.0900,-0.302,-0.0540,0.319,03/10/2025 04:33:48 pm,16.500,-0.0795,-0.305,-0.0480,0.318,03/10/2025 04:39:28 pm,16.500,-0.113,-0.366,0.0300,0.384
03/10/2025 03:55:45 pm,16.600,-0.0885,-0.302,-0.0585,0.320,03/10/2025 04:33:48 pm,16.600,-0.0825,-0.306,-0.0435,0.320,03/10/2025 04:39:28 pm,16.600,-0.114,-0.365,0.0315,0.383
03/10/2025 03:55:45 pm,16.700,-0.0840,-0.305,-0.0540,0.320,03/10/2025 04:33:48 pm,16.700,-0.0810,-0.312,-0.0465,0.326,03/10/2025 04:39:28 pm,16.700,-0.116,-0.365,0.0315,0.384
03/10/2025 03:55:45 pm,16.800,-0.0885,-0.303,-0.0525,0.320,03/10/2025 04:33:48 pm,16.800,-0.0795,-0.309,-0.0450,0.322,03/10/2025 04:39:28 pm,16.800,-0.105,-0.368,0.0270,0.383
03/10/2025 03:55:45 pm,16.900,-0.0885,-0.303,-0.0540,0.320,03/10/2025 04:33:48 pm,16.900,-0.0765,-0.308,-0.0465,0.320,03/10/2025 04:39:28 pm,16.900,-0.111,-0.365,0.0285,0.382
03/10/2025 03:55:46 pm,17.000,-0.0885,-0.305,-0.0540,0.322,03/10/2025 04:33:49 pm,17.000,-0.0810,-0.306,-0.0450,0.320,03/10/2025 04:39:29 pm,17.000,-0.116,-0.366,0.0330,0.385
03/10/2025 03:55:46 pm,17.100,-0.0855,-0.305,-0.0570,0.321,03/10/2025 04:33:49 pm,17.100,-0.0825,-0.311,-0.0435,0.324,03/10/2025 04:39:29 pm,17.100,-0.116,-0.365,0.0300,0.384
03/10/2025 03:55:46 pm,17.200,-0.0825,-0.305,-0.0570,0.321,03/10/2025 04:33:49 pm,17.200,-0.0795,-0.311,-0.0465,0.324,03/10/2025 04:39:29 pm,17.200,-0.110,-0.362,0.0315,0.379
03/10/2025 03:55:46 pm,17.300,-0.0915,-0.306,-0.0555,0.324,03/10/2025 04:33:49 pm,17.300,-0.0810,-0.308,-0.0465,0.321,03/10/2025 04:39:29 pm,17.300,-0.110,-0.362,0.0300,0.379
03/10/2025 03:55:46 pm,17.400,-0.0870,-0.306,-0.0540,0.323,03/10/2025 04:33:49 pm,17.400,-0.0825,-0.315,-0.0435,0.329,03/10/2025 04:39:29 pm,17.400,-0.113,-0.360,0.0285,0.378
03/10/2025 03:55:46 pm,17.500,-0.0870,-0.306,-0.0570,0.323,03/10/2025 04:33:49 pm,17.500,-0.0780,-0.309,-0.0465,0.322,03/10/2025 04:39:29 pm,17.500,-0.111,-0.365,0.0255,0.382
03/10/2025 03:55:46 pm,17.600,-0.0885,-0.302,-0.0510,0.318,03/10/2025 04:33:49 pm,17.600,-0.0795,-0.311,-0.0480,0.324,03/10/2025 04:39:29 pm,17.600,-0.108,-0.360,0.0315,0.377
03/10/2025 03:55:46 pm,17.700,-0.0900,-0.299,-0.0585,0.317,03/10/2025 04:33:49 pm,17.700,-0.0765,-0.306,-0.0465,0.319,03/10/2025 04:39:29 pm,17.700,-0.113,-0.359,0.0330,0.377
03/10/2025 03:55:46 pm,17.800,-0.0930,-0.300,-0.0600,0.320,03/10/2025 04:33:49 pm,17.800,-0.0810,-0.308,-0.0420,0.321,03/10/2025 04:39:29 pm,17.800,-0.114,-0.360,0.0300,0.379
03/10/2025 03:55:46 pm,17.900,-0.0900,-0.305,-0.0525,0.322,03/10/2025 04:33:49 pm,17.900,-0.0795,-0.306,-0.0435,0.319,03/10/2025 04:39:29 pm,17.900,-0.114,-0.360,0.0270,0.379
03/10/2025 03:55:47 pm,18.000,-0.0915,-0.302,-0.0555,0.320,03/10/2025 04:33:50 pm,18.000,-0.0795,-0.311,-0.0435,0.323,03/10/2025 04:39:30 pm,18.000,-0.110,-0.362,0.0270,0.379
03/10/2025 03:55:47 pm,18.100,-0.0885,-0.306,-0.0540,0.323,03/10/2025 04:33:50 pm,18.100,-0.0855,-0.309,-0.0435,0.324,03/10/2025 04:39:30 pm,18.100,-0.111,-0.362,0.0330,0.380
03/10/2025 03:55:47 pm,18.200,-0.0870,-0.305,-0.0555,0.322,03/10/2025 04:33:50 pm,18.200,-0.0795,-0.312,-0.0480,0.326,03/10/2025 04:39:30 pm,18.200,-0.111,-0.362,0.0315,0.379
03/10/2025 03:55:47 pm,18.300,-0.0930,-0.303,-0.0555,0.322,03/10/2025 04:33:50 pm,18.300,-0.0825,-0.309,-0.0450,0.323,03/10/2025 04:39:30 pm,18.300,-0.110,-0.359,0.0315,0.376
03/10/2025 03:55:47 pm,18.400,-0.0855,-0.305,-0.0525,0.321,03/10/2025 04:33:50 pm,18.400,-0.0840,-0.311,-0.0465,0.325,03/10/2025 04:39:30 pm,18.400,-0.111,-0.360,0.0330,0.378
03/10/2025 03:55:47 pm,18.500,-0.0870,-0.305,-0.0570,0.322,03/10/2025 04:33:50 pm,18.500,-0.0825,-0.306,-0.0450,0.320,03/10/2025 04:39:30 pm,18.500,-0.111,-0.363,0.0330,0.381
03/10/2025 03:55:47 pm,18.600,-0.0885,-0.305,-0.0540,0.322,03/10/2025 04:33:50 pm,18.600,-0.0780,-0.311,-0.0435,0.323,03/10/2025 04:39:30 pm,18.600,-0.108,-0.360,0.0300,0.377
03/10/2025 03:55:47 pm,18.700,-0.0885,-0.306,-0.0540,0.323,03/10/2025 04:33:50 pm,18.700,-0.0810,-0.312,-0.0450,0.325,03/10/2025 04:39:30 pm,18.700,-0.111,-0.360,0.0315,0.378
03/10/2025 03:55:47 pm,18.800,-0.0855,-0.303,-0.0585,0.320,03/10/2025 04:33:50 pm,18.800,-0.0780,-0.305,-0.0480,0.318,03/10/2025 04:39:30 pm,18.800,-0.116,-0.365,0.0330,0.384
03/10/2025 03:55:47 pm,18.900,-0.0870,-0.305,-0.0525,0.321,03/10/2025 04:33:50 pm,18.900,-0.0795,-0.308,-0.0450,0.321,03/10/2025 04:39:30 pm,18.900,-0.111,-0.365,0.0285,0.382
03/10/2025 03:55:48 pm,19.000,-0.0930,-0.303,-0.0540,0.322,03/10/2025 04:33:51 pm,19.000,-0.0795,-0.311,-0.0435,0.323,03/10/2025 04:39:31 pm,19.000,-0.113,-0.363,0.0285,0.381
03/10/2025 03:55:48 pm,19.100,-0.0840,-0.305,-0.0525,0.320,03/10/2025 04:33:51 pm,19.100,-0.0795,-0.309,-0.0465,0.322,03/10/2025 04:39:31 pm,19.100,-0.111,-0.362,0.0315,0.379
03/10/2025 03:55:48 pm,19.200,-0.0900,-0.305,-0.0525,0.322,03/10/2025 04:33:51 pm,19.200,-0.0795,-0.308,-0.0465,0.321,03/10/2025 04:39:31 pm,19.200,-0.114,-0.362,0.0300,0.380
03/10/2025 03:55:48 pm,19.300,-0.0870,-0.303,-0.0525,0.320,03/10/2025 04:33:51 pm,19.300,-0.0795,-0.309,-0.0435,0.322,03/10/2025 04:39:31 pm,19.300,-0.114,-0.362,0.0300,0.380
03/10/2025 03:55:48 pm,19.400,-0.0900,-0.303,-0.0495,0.320,03/10/2025 04:33:51 pm,19.400,-0.0825,-0.308,-0.0465,0.322,03/10/2025 04:39:31 pm,19.400,-0.111,-0.363,0.0300,0.381
03/10/2025 03:55:48 pm,19.500,-0.0885,-0.302,-0.0540,0.319,03/10/2025 04:33:51 pm,19.500,-0.0810,-0.312,-0.0435,0.325,03/10/2025 04:39:31 pm,19.500,-0.111,-0.360,0.0330,0.378
03/10/2025 03:55:48 pm,19.600,-0.0915,-0.300,-0.0540,0.318,03/10/2025 04:33:51 pm,19.600,-0.0825,-0.311,-0.0495,0.325,03/10/2025 04:39:31 pm,19.600,-0.116,-0.365,0.0300,0.384
03/10/2025 03:55:48 pm,19.700,-0.0855,-0.305,-0.0555,0.321,03/10/2025 04:33:51 pm,19.700,-0.0765,-0.305,-0.0390,0.316,03/10/2025 04:39:31 pm,19.700,-0.113,-0.362,0.0315,0.380
03/10/2025 03:55:48 pm,19.800,-0.0915,-0.306,-0.0555,0.324,03/10/2025 04:33:51 pm,19.800,-0.0795,-0.308,-0.0420,0.320,03/10/2025 04:39:31 pm,19.800,-0.113,-0.363,0.0315,0.381
03/10/2025 03:55:48 pm,19.900,-0.0915,-0.302,-0.0555,0.320,03/10/2025 04:33:51 pm,19.900,-0.0795,-0.311,-0.0480,0.324,03/10/2025 04:39:31 pm,19.900,-0.114,-0.365,0.0330,0.383
03/10/2025 03:55:49 pm,20.000,-0.0870,-0.302,-0.0555,0.319,03/10/2025 04:33:52 pm,20.000,-0.0840,-0.311,-0.0480,0.325,03/10/2025 04:39:32 pm,20.000,-0.111,-0.360,0.0270,0.378
03/10/2025 03:55:49 pm,20.100,-0.0900,-0.303,-0.0570,0.321,03/10/2025 04:33:52 pm,20.100,-0.0810,-0.308,-0.0465,0.321,03/10/2025 04:39:32 pm,20.100,-0.111,-0.357,0.0315,0.375
03/10/2025 03:55:49 pm,20.200,-0.0870,-0.306,-0.0525,0.322,03/10/2025 04:33:52 pm,20.200,-0.0780,-0.308,-0.0450,0.320,03/10/2025 04:39:32 pm,20.200,-0.111,-0.359,0.0300,0.376
03/10/2025 03:55:49 pm,20.300,-0.0870,-0.302,-0.0540,0.318,03/10/2025 04:33:52 pm,20.300,-0.0795,-0.309,-0.0450,0.322,03/10/2025 04:39:32 pm,20.300,-0.111,-0.360,0.0270,0.378
03/10/2025 03:55:49 pm,20.400,-0.0870,-0.308,-0.0510,0.324,03/10/2025 04:33:52 pm,20.400,-0.0795,-0.306,-0.0480,0.320,03/10/2025 04:39:32 pm,20.400,-0.114,-0.357,0.0300,0.376
03/10/2025 03:55:49 pm,20.500,-0.0870,-0.300,-0.0510,0.316,03/10/2025 04:33:52 pm,20.500,-0.0825,-0.305,-0.0450,0.319,03/10/2025 04:39:32 pm,20.500,-0.110,-0.360,0.0270,0.377
