"Date and Time Run 1","Time (s) Run 1","X Magnetic Field Strength (G) Run 1","Y Magnetic Field Strength (G) Run 1","Z Magnetic Field Strength (G) Run 1","|Resultant| Magnetic Field Strength (G) Run 1","Date and Time Run 2","Time (s) Run 2","X Magnetic Field Strength (G) Run 2","Y Magnetic Field Strength (G) Run 2","Z Magnetic Field Strength (G) Run 2","|Resultant| Magnetic Field Strength (G) Run 2","Date and Time Run 3","Time (s) Run 3","X Magnetic Field Strength (G) Run 3","Y Magnetic Field Strength (G) Run 3","Z Magnetic Field Strength (G) Run 3","|Resultant| Magnetic Field Strength (G) Run 3","Date and Time Run 4","Time (s) Run 4","X Magnetic Field Strength (G) Run 4","Y Magnetic Field Strength (G) Run 4","Z Magnetic Field Strength (G) Run 4","|Resultant| Magnetic Field Strength (G) Run 4","Date and Time Run 5","Time (s) Run 5","X Magnetic Field Strength (G) Run 5","Y Magnetic Field Strength (G) Run 5","Z Magnetic Field Strength (G) Run 5","|Resultant| Magnetic Field Strength (G) Run 5","Date and Time Run 6","Time (s) Run 6","X Magnetic Field Strength (G) Run 6","Y Magnetic Field Strength (G) Run 6","Z Magnetic Field Strength (G) Run 6","|Resultant| Magnetic Field Strength (G) Run 6","Date and Time Run 7","Time (s) Run 7","X Magnetic Field Strength (G) Run 7","Y Magnetic Field Strength (G) Run 7","Z Magnetic Field Strength (G) Run 7","|Resultant| Magnetic Field Strength (G) Run 7","Date and Time Run 8","Time (s) Run 8","X Magnetic Field Strength (G) Run 8","Y Magnetic Field Strength (G) Run 8","Z Magnetic Field Strength (G) Run 8","|Resultant| Magnetic Field Strength (G) Run 8","Date and Time Run 9","Time (s) Run 9","X Magnetic Field Strength (G) Run 9","Y Magnetic Field Strength (G) Run 9","Z Magnetic Field Strength (G) Run 9","|Resultant| Magnetic Field Strength (G) Run 9","Date and Time Run 10","Time (s) Run 10","X Magnetic Field Strength (G) Run 10","Y Magnetic Field Strength (G) Run 10","Z Magnetic Field Strength (G) Run 10","|Resultant| Magnetic Field Strength (G) Run 10","Date and Time Run 11","Time (s) Run 11","X Magnetic Field Strength (G) Run 11","Y Magnetic Field Strength (G) Run 11","Z Magnetic Field Strength (G) Run 11","|Resultant| Magnetic Field Strength (G) Run 11","Date and Time Run 12","Time (s) Run 12","X Magnetic Field Strength (G) Run 12","Y Magnetic Field Strength (G) Run 12","Z Magnetic Field Strength (G) Run 12","|Resultant| Magnetic Field Strength (G) Run 12","Date and Time Run 13","Time (s) Run 13","X Magnetic Field Strength (G) Run 13","Y Magnetic Field Strength (G) Run 13","Z Magnetic Field Strength (G) Run 13","|Resultant| Magnetic Field Strength (G) Run 13","Date and Time Run 14","Time (s) Run 14","X Magnetic Field Strength (G) Run 14","Y Magnetic Field Strength (G) Run 14","Z Magnetic Field Strength (G) Run 14","|Resultant| Magnetic Field Strength (G) Run 14","Date and Time Run 15","Time (s) Run 15","X Magnetic Field Strength (G) Run 15","Y Magnetic Field Strength (G) Run 15","Z Magnetic Field Strength (G) Run 15","|Resultant| Magnetic Field Strength (G) Run 15"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:37 pm,361.100,-0.182,0.0900,-0.158,0.257,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:37 pm,361.200,-0.183,0.0840,-0.155,0.254,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:37 pm,361.300,-0.179,0.0810,-0.158,0.251,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:37 pm,361.400,-0.173,0.0495,-0.167,0.245,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:37 pm,361.500,-0.159,-0.110,-0.117,0.226,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:37 pm,361.600,-0.230,-0.182,0.0225,0.293,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:37 pm,361.700,-0.324,-0.101,0.0600,0.344,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:37 pm,361.800,-0.345,-0.0675,0.0825,0.361,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:37 pm,361.900,-0.351,-0.0435,0.179,0.396,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:38 pm,362.000,-0.272,-0.00750,0.294,0.400,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:38 pm,362.100,-0.200,0.0195,0.351,0.404,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:38 pm,362.200,-0.195,0.0255,0.357,0.408,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:38 pm,362.300,-0.230,-0.0150,0.326,0.399,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:38 pm,362.400,-0.320,-0.0195,0.239,0.399,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:38 pm,362.500,-0.365,-0.0225,0.170,0.403,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:38 pm,362.600,-0.363,-0.0105,0.170,0.401,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:38 pm,362.700,-0.299,0.0315,0.278,0.409,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:38 pm,362.800,-0.225,0.0510,0.342,0.413,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:38 pm,362.900,-0.224,0.0525,0.344,0.413,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:39 pm,363.000,-0.222,0.0495,0.350,0.417,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:39 pm,363.100,-0.216,0.0375,0.347,0.410,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:39 pm,363.200,-0.249,0.0135,0.329,0.412,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:39 pm,363.300,-0.290,0.0180,0.299,0.416,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:39 pm,363.400,-0.299,0.00300,0.279,0.409,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:39 pm,363.500,-0.302,-0.00150,0.276,0.409,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:39 pm,363.600,-0.299,-0.00600,0.270,0.403,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:39 pm,363.700,-0.294,-0.0105,0.272,0.400,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:39 pm,363.800,-0.299,-0.0225,0.273,0.405,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:39 pm,363.900,-0.297,-0.0345,0.273,0.405,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:40 pm,364.000,-0.290,-0.0690,0.251,0.389,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:40 pm,364.100,-0.305,-0.0855,0.231,0.392,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:40 pm,364.200,-0.302,-0.0750,0.230,0.386,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:40 pm,364.300,-0.285,-0.0735,0.251,0.386,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:40 pm,364.400,-0.264,-0.0480,0.288,0.394,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:40 pm,364.500,-0.212,-0.0225,0.326,0.389,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:40 pm,364.600,-0.188,-0.0135,0.338,0.386,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:40 pm,364.700,-0.188,-0.00450,0.342,0.390,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:40 pm,364.800,-0.204,-0.0150,0.333,0.391,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:40 pm,364.900,-0.230,-0.0315,0.315,0.391,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:41 pm,365.000,-0.261,-0.0255,0.297,0.396,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:41 pm,365.100,-0.263,-0.0330,0.290,0.392,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:41 pm,365.200,-0.254,-0.0435,0.287,0.385,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:41 pm,365.300,-0.252,-0.0795,0.275,0.381,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:41 pm,365.400,-0.249,-0.134,0.225,0.361,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:41 pm,365.500,-0.266,-0.159,0.161,0.349,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:41 pm,365.600,-0.273,-0.155,0.123,0.337,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:41 pm,365.700,-0.275,-0.150,0.0900,0.326,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:41 pm,365.800,-0.282,-0.138,0.0945,0.328,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:41 pm,365.900,-0.281,-0.134,0.105,0.328,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:42 pm,366.000,-0.287,-0.131,0.126,0.339,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:42 pm,366.100,-0.291,-0.126,0.122,0.340,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:42 pm,366.200,-0.297,-0.117,0.138,0.348,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:42 pm,366.300,-0.288,-0.128,0.156,0.351,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:42 pm,366.400,-0.296,-0.122,0.153,0.354,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:42 pm,366.500,-0.332,-0.0720,0.129,0.363,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:42 pm,366.600,-0.339,-0.0540,0.150,0.375,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:42 pm,366.700,-0.318,-0.0270,0.216,0.385,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:42 pm,366.800,-0.245,0.0180,0.299,0.386,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:42 pm,366.900,-0.173,0.0540,0.333,0.379,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:43 pm,367.000,-0.152,0.0600,0.342,0.379,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:43 pm,367.100,-0.171,0.0435,0.339,0.382,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:43 pm,367.200,-0.218,0.00600,0.323,0.389,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:43 pm,367.300,-0.264,0.00600,0.297,0.397,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:43 pm,367.400,-0.281,0.00,0.278,0.395,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:43 pm,367.500,-0.273,-0.00900,0.278,0.389,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:43 pm,367.600,-0.261,0.0210,0.288,0.389,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:43 pm,367.700,-0.249,-0.00300,0.291,0.383,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:43 pm,367.800,-0.260,-0.0480,0.263,0.372,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:43 pm,367.900,-0.273,-0.0555,0.254,0.377,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:44 pm,368.000,-0.270,-0.0765,0.240,0.369,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:44 pm,368.100,-0.267,-0.0675,0.242,0.366,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:44 pm,368.200,-0.263,-0.0540,0.248,0.365,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:44 pm,368.300,-0.275,-0.0690,0.227,0.363,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:44 pm,368.400,-0.293,-0.0885,0.195,0.363,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:44 pm,368.500,-0.291,-0.0855,0.192,0.359,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:44 pm,368.600,-0.291,-0.0825,0.201,0.363,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:44 pm,368.700,-0.287,-0.0765,0.209,0.363,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:44 pm,368.800,-0.281,-0.0690,0.221,0.363,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:44 pm,368.900,-0.279,-0.0645,0.231,0.368,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:45 pm,369.000,-0.282,-0.0645,0.227,0.367,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:45 pm,369.100,-0.290,-0.0840,0.201,0.362,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:45 pm,369.200,-0.287,-0.0840,0.197,0.357,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:45 pm,369.300,-0.285,-0.0735,0.216,0.365,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:45 pm,369.400,-0.276,-0.0675,0.231,0.366,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:45 pm,369.500,-0.278,-0.0480,0.248,0.375,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:45 pm,369.600,-0.266,-0.0270,0.261,0.373,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:45 pm,369.700,-0.269,-0.0210,0.261,0.375,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:45 pm,369.800,-0.275,-0.0285,0.260,0.379,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:45 pm,369.900,-0.273,-0.0360,0.254,0.374,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:46 pm,370.000,-0.269,-0.0300,0.260,0.375,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:46 pm,370.100,-0.269,-0.0240,0.258,0.373,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:46 pm,370.200,-0.273,-0.0150,0.263,0.379,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:46 pm,370.300,-0.272,-0.0195,0.261,0.377,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:46 pm,370.400,-0.272,-0.0285,0.258,0.376,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:46 pm,370.500,-0.270,-0.0330,0.258,0.375,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:46 pm,370.600,-0.270,-0.0360,0.252,0.371,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:46 pm,370.700,-0.269,-0.0375,0.246,0.366,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:46 pm,370.800,-0.278,-0.0585,0.231,0.366,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:46 pm,370.900,-0.296,-0.0840,0.201,0.367,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:47 pm,371.000,-0.305,-0.0840,0.186,0.367,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/2025 02:03:47 pm,371.100,-0.312,-0.0750,0.173,0.364,,,,,,
